stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,67,1506,gbdt,85,8,0.005185051467149331,194,0.7613582486899416,1,0.6399968040241615,1.1303746179131492e-07,1.1641045288490365e-06,1.4438298437730037e-05,0.8858764365530774,0.15403261772698837,0.5233128834355828,0.049787758629454525,0.7235390152076278
lightgbm,68,2401,gbdt,67,4,0.006637262971433416,149,0.712051124281686,1,0.6364606255159162,2.693227951364476e-07,1.0591166287580931e-05,3.433657537465083e-05,0.89124137693899,0.1612038710747884,0.5349693251533743,0.04998474912307458,0.7700197274258583
lightgbm,69,1882,gbdt,82,4,0.009508585527248578,170,0.6914870379210603,1,0.6020346981259163,1.182207143680065e-08,1.4203740510596741e-05,0.00013176965984935073,0.890605869154961,0.1601296731570781,0.5319018404907976,0.0498703675461339,0.7713835849048531
lightgbm,70,2479,gbdt,69,4,0.006676881894921395,216,0.7486974911147604,1,0.6276271753991968,3.9656693971724905e-07,2.9120747548268026e-06,0.001022553869737622,0.890797136671248,0.16057508112330413,0.5368098159509203,0.04971150424482741,0.7700156561906356
lightgbm,71,233,gbdt,68,4,0.1416996984269204,212,0.7146342826460476,1,0.6287985819635874,4.361756395955307e-07,2.8855633708735136e-06,0.001957872956934342,0.8648453018410521,0.0732353635969504,0.45766871165644174,0.04984494941792486,0.8387602017898562
lightgbm,72,2418,gbdt,74,4,0.006664170078944545,252,0.7466861007698228,1,0.6508082070436353,1.0178887063618836e-07,5.946088744229328e-06,0.018445934418505096,0.8906052804835869,0.15975881509065332,0.5392638036809816,0.04992120380255198,0.770107702231397
lightgbm,73,2267,gbdt,92,4,0.006778286129998802,282,0.7387707953229554,1,0.6534727837501034,1.9363759435494658e-07,6.605313242863269e-06,0.06711080246419046,0.8910863809357178,0.1601432913415377,0.5331288343558283,0.04984494941792486,0.7700344881020579
lightgbm,74,1974,gbdt,75,4,0.008062823030683158,246,0.770562156625879,1,0.616686710517946,3.414548773636771e-08,3.386130444744743e-07,0.001886841361200536,0.8910563392032056,0.15993701008725536,0.5331288343558283,0.0498703675461339,0.7697084229347602
lightgbm,75,2438,gbdt,54,4,0.006567061990173394,261,0.71599123790021,1,0.6542219272505385,2.423355105032301e-07,2.3426854832245004e-05,0.04013979777878772,0.8911062788078619,0.16125703704792058,0.5337423312883436,0.04999745818717909,0.7704063128647292
lightgbm,76,2293,gbdt,60,4,0.00737818688934569,222,0.748549931670411,1,0.6280386039641221,7.629256149065255e-07,8.314838381999887e-05,0.010745365186524407,0.891332457265577,0.16092083317531458,0.5368098159509203,0.049813176757663565,0.7694241744207644
